Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
"Wed, Nov 15, 2023",7:30p,Boston Celtics,117,Philadelphia 76ers,107,https://www.basketball-reference.com//boxscores/202311150PHI.html,,"19,773",Wells Fargo Center,
"Wed, Nov 15, 2023",7:30p,Milwaukee Bucks,128,Toronto Raptors,112,https://www.basketball-reference.com//boxscores/202311150TOR.html,,"19,800",Scotiabank Arena,
"Wed, Nov 15, 2023",8:00p,Orlando Magic,96,Chicago Bulls,94,https://www.basketball-reference.com//boxscores/202311150CHI.html,,"19,092",United Center,
"Wed, Nov 15, 2023",9:00p,Minnesota Timberwolves,115,Phoenix Suns,133,https://www.basketball-reference.com//boxscores/202311150PHO.html,,"17,071",Footprint Center,
"Wed, Nov 15, 2023",10:00p,Sacramento Kings,125,Los Angeles Lakers,110,https://www.basketball-reference.com//boxscores/202311150LAL.html,,"18,687",Crypto.com Arena,
"Wed, Nov 15, 2023",10:00p,Cleveland Cavaliers,109,Portland Trail Blazers,95,https://www.basketball-reference.com//boxscores/202311150POR.html,,"18,137",Moda Center,
"Thu, Nov 16, 2023",7:30p,Brooklyn Nets,115,Miami Heat,122,https://www.basketball-reference.com//boxscores/202311160MIA.html,,"19,866",Kaseya Center,
"Thu, Nov 16, 2023",10:00p,Oklahoma City Thunder,128,Golden State Warriors,109,https://www.basketball-reference.com//boxscores/202311160GSW.html,,"18,064",Chase Center,
"Fri, Nov 17, 2023",7:00p,Milwaukee Bucks,130,Charlotte Hornets,99,https://www.basketball-reference.com//boxscores/202311170CHO.html,,"19,258",Spectrum Center,In-Season Tournament
"Fri, Nov 17, 2023",7:00p,New York Knicks,120,Washington Wizards,99,https://www.basketball-reference.com//boxscores/202311170WAS.html,,"16,886",Capital One Arena,In-Season Tournament
"Fri, Nov 17, 2023",7:30p,Philadelphia 76ers,126,Atlanta Hawks,116,https://www.basketball-reference.com//boxscores/202311170ATL.html,,"17,067",State Farm Arena,In-Season Tournament
"Fri, Nov 17, 2023",7:30p,Detroit Pistons,100,Cleveland Cavaliers,108,https://www.basketball-reference.com//boxscores/202311170CLE.html,,"19,432",Rocket Mortgage Fieldhouse,In-Season Tournament
"Fri, Nov 17, 2023",7:30p,Sacramento Kings,129,San Antonio Spurs,120,https://www.basketball-reference.com//boxscores/202311170SAS.html,,"18,354",Frost Bank Center,In-Season Tournament
"Fri, Nov 17, 2023",7:30p,Boston Celtics,108,Toronto Raptors,105,https://www.basketball-reference.com//boxscores/202311170TOR.html,,"19,800",Scotiabank Arena,In-Season Tournament
"Fri, Nov 17, 2023",8:00p,Orlando Magic,103,Chicago Bulls,97,https://www.basketball-reference.com//boxscores/202311170CHI.html,,"20,235",United Center,In-Season Tournament
"Fri, Nov 17, 2023",8:00p,Denver Nuggets,110,New Orleans Pelicans,115,https://www.basketball-reference.com//boxscores/202311170NOP.html,,"15,278",Smoothie King Center,In-Season Tournament
"Fri, Nov 17, 2023",10:00p,Los Angeles Lakers,107,Portland Trail Blazers,95,https://www.basketball-reference.com//boxscores/202311170POR.html,,"18,570",Moda Center,In-Season Tournament
"Fri, Nov 17, 2023",10:00p,Phoenix Suns,131,Utah Jazz,128,https://www.basketball-reference.com//boxscores/202311170UTA.html,,"18,206",Delta Center,In-Season Tournament
"Fri, Nov 17, 2023",10:30p,Houston Rockets,100,Los Angeles Clippers,106,https://www.basketball-reference.com//boxscores/202311170LAC.html,,"19,370",Crypto.com Arena,In-Season Tournament
"Sat, Nov 18, 2023",6:00p,New York Knicks,122,Charlotte Hornets,108,https://www.basketball-reference.com//boxscores/202311180CHO.html,,"19,171",Spectrum Center,
"Sat, Nov 18, 2023",7:00p,Minnesota Timberwolves,121,New Orleans Pelicans,120,https://www.basketball-reference.com//boxscores/202311180NOP.html,,"15,536",Smoothie King Center,
"Sat, Nov 18, 2023",8:00p,Miami Heat,97,Chicago Bulls,102,https://www.basketball-reference.com//boxscores/202311180CHI.html,,"18,063",United Center,
"Sat, Nov 18, 2023",8:00p,Dallas Mavericks,125,Milwaukee Bucks,132,https://www.basketball-reference.com//boxscores/202311180MIL.html,,"18,128",Fiserv Forum,
"Sat, Nov 18, 2023",8:00p,Memphis Grizzlies,120,San Antonio Spurs,108,https://www.basketball-reference.com//boxscores/202311180SAS.html,,"18,354",Frost Bank Center,
"Sat, Nov 18, 2023",8:30p,Oklahoma City Thunder,130,Golden State Warriors,123,https://www.basketball-reference.com//boxscores/202311180GSW.html,OT,"18,064",Chase Center,
"Sun, Nov 19, 2023",3:00p,Philadelphia 76ers,121,Brooklyn Nets,99,https://www.basketball-reference.com//boxscores/202311190BRK.html,,"17,934",Barclays Center,
"Sun, Nov 19, 2023",4:00p,Detroit Pistons,113,Toronto Raptors,142,https://www.basketball-reference.com//boxscores/202311190TOR.html,,"19,182",Scotiabank Arena,
"Sun, Nov 19, 2023",5:00p,Orlando Magic,128,Indiana Pacers,116,https://www.basketball-reference.com//boxscores/202311190IND.html,,"17,276",Gainbridge Fieldhouse,
"Sun, Nov 19, 2023",6:00p,Denver Nuggets,109,Cleveland Cavaliers,121,https://www.basketball-reference.com//boxscores/202311190CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
"Sun, Nov 19, 2023",7:30p,Sacramento Kings,129,Dallas Mavericks,113,https://www.basketball-reference.com//boxscores/202311190DAL.html,,"20,211",American Airlines Center,
"Sun, Nov 19, 2023",8:00p,Boston Celtics,102,Memphis Grizzlies,100,https://www.basketball-reference.com//boxscores/202311190MEM.html,,"17,798",FedEx Forum,
"Sun, Nov 19, 2023",8:00p,Phoenix Suns,140,Utah Jazz,137,https://www.basketball-reference.com//boxscores/202311190UTA.html,2OT,"18,206",Delta Center,
"Sun, Nov 19, 2023",9:00p,Oklahoma City Thunder,134,Portland Trail Blazers,91,https://www.basketball-reference.com//boxscores/202311190POR.html,,"18,235",Moda Center,
"Sun, Nov 19, 2023",9:30p,Houston Rockets,104,Los Angeles Lakers,105,https://www.basketball-reference.com//boxscores/202311190LAL.html,,"18,997",Crypto.com Arena,
"Mon, Nov 20, 2023",7:00p,Boston Celtics,118,Charlotte Hornets,121,https://www.basketball-reference.com//boxscores/202311200CHO.html,OT,"19,134",Spectrum Center,
"Mon, Nov 20, 2023",7:00p,Denver Nuggets,107,Detroit Pistons,103,https://www.basketball-reference.com//boxscores/202311200DET.html,,"19,403",Little Caesars Arena,
"Mon, Nov 20, 2023",7:00p,Milwaukee Bucks,142,Washington Wizards,129,https://www.basketball-reference.com//boxscores/202311200WAS.html,,"17,746",Capital One Arena,
"Mon, Nov 20, 2023",8:00p,Miami Heat,118,Chicago Bulls,100,https://www.basketball-reference.com//boxscores/202311200CHI.html,,"19,258",United Center,
"Mon, Nov 20, 2023",8:00p,New York Knicks,100,Minnesota Timberwolves,117,https://www.basketball-reference.com//boxscores/202311200MIN.html,,"18,024",Target Center,
"Mon, Nov 20, 2023",8:00p,Sacramento Kings,93,New Orleans Pelicans,129,https://www.basketball-reference.com//boxscores/202311200NOP.html,,"16,004",Smoothie King Center,
"Mon, Nov 20, 2023",8:00p,Los Angeles Clippers,124,San Antonio Spurs,99,https://www.basketball-reference.com//boxscores/202311200SAS.html,,"18,354",Frost Bank Center,
"Mon, Nov 20, 2023",10:00p,Houston Rockets,116,Golden State Warriors,121,https://www.basketball-reference.com//boxscores/202311200GSW.html,,"18,064",Chase Center,
"Tue, Nov 21, 2023",7:00p,Toronto Raptors,107,Orlando Magic,126,https://www.basketball-reference.com//boxscores/202311210ORL.html,,"18,846",Amway Center,In-Season Tournament
"Tue, Nov 21, 2023",7:30p,Indiana Pacers,157,Atlanta Hawks,152,https://www.basketball-reference.com//boxscores/202311210ATL.html,,"17,162",State Farm Arena,In-Season Tournament
"Tue, Nov 21, 2023",7:30p,Cleveland Cavaliers,122,Philadelphia 76ers,119,https://www.basketball-reference.com//boxscores/202311210PHI.html,OT,"20,565",Wells Fargo Center,In-Season Tournament
"Tue, Nov 21, 2023",9:00p,Portland Trail Blazers,107,Phoenix Suns,120,https://www.basketball-reference.com//boxscores/202311210PHO.html,,"17,071",Footprint Center,In-Season Tournament
"Tue, Nov 21, 2023",10:00p,Utah Jazz,99,Los Angeles Lakers,131,https://www.basketball-reference.com//boxscores/202311210LAL.html,,"18,997",Crypto.com Arena,In-Season Tournament
"Wed, Nov 22, 2023",7:00p,Washington Wizards,114,Charlotte Hornets,117,https://www.basketball-reference.com//boxscores/202311220CHO.html,,"16,432",Spectrum Center,
"Wed, Nov 22, 2023",7:00p,Denver Nuggets,119,Orlando Magic,124,https://www.basketball-reference.com//boxscores/202311220ORL.html,,"18,237",Amway Center,
"Wed, Nov 22, 2023",7:30p,Brooklyn Nets,145,Atlanta Hawks,147,https://www.basketball-reference.com//boxscores/202311220ATL.html,OT,"17,340",State Farm Arena,
"Wed, Nov 22, 2023",7:30p,Milwaukee Bucks,116,Boston Celtics,119,https://www.basketball-reference.com//boxscores/202311220BOS.html,,"19,156",TD Garden,
"Wed, Nov 22, 2023",7:30p,Miami Heat,129,Cleveland Cavaliers,96,https://www.basketball-reference.com//boxscores/202311220CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
"Wed, Nov 22, 2023",7:30p,Toronto Raptors,132,Indiana Pacers,131,https://www.basketball-reference.com//boxscores/202311220IND.html,,"17,091",Gainbridge Fieldhouse,
"Wed, Nov 22, 2023",8:00p,Memphis Grizzlies,91,Houston Rockets,111,https://www.basketball-reference.com//boxscores/202311220HOU.html,,"18,055",Toyota Center,
"Wed, Nov 22, 2023",8:00p,Philadelphia 76ers,99,Minnesota Timberwolves,112,https://www.basketball-reference.com//boxscores/202311220MIN.html,,"18,024",Target Center,
"Wed, Nov 22, 2023",8:00p,Sacramento Kings,112,New Orleans Pelicans,117,https://www.basketball-reference.com//boxscores/202311220NOP.html,,"16,012",Smoothie King Center,
"Wed, Nov 22, 2023",8:00p,Chicago Bulls,102,Oklahoma City Thunder,116,https://www.basketball-reference.com//boxscores/202311220OKC.html,,"18,203",Paycom Center,
"Wed, Nov 22, 2023",8:00p,Los Angeles Clippers,109,San Antonio Spurs,102,https://www.basketball-reference.com//boxscores/202311220SAS.html,,"18,354",Frost Bank Center,
"Wed, Nov 22, 2023",10:00p,Golden State Warriors,115,Phoenix Suns,123,https://www.basketball-reference.com//boxscores/202311220PHO.html,,"17,071",Footprint Center,
"Wed, Nov 22, 2023",10:00p,Utah Jazz,105,Portland Trail Blazers,121,https://www.basketball-reference.com//boxscores/202311220POR.html,,"17,819",Moda Center,
"Wed, Nov 22, 2023",10:30p,Dallas Mavericks,104,Los Angeles Lakers,101,https://www.basketball-reference.com//boxscores/202311220LAL.html,,"18,997",Crypto.com Arena,
"Fri, Nov 24, 2023",2:30p,Boston Celtics,96,Orlando Magic,113,https://www.basketball-reference.com//boxscores/202311240ORL.html,,"18,846",Amway Center,In-Season Tournament
"Fri, Nov 24, 2023",5:00p,Phoenix Suns,110,Memphis Grizzlies,89,https://www.basketball-reference.com//boxscores/202311240MEM.html,,"17,794",FedEx Forum,In-Season Tournament
"Fri, Nov 24, 2023",7:30p,Miami Heat,98,New York Knicks,100,https://www.basketball-reference.com//boxscores/202311240NYK.html,,"19,812",Madison Square Garden (IV),In-Season Tournament
"Fri, Nov 24, 2023",7:30p,Chicago Bulls,108,Toronto Raptors,121,https://www.basketball-reference.com//boxscores/202311240TOR.html,,"19,800",Scotiabank Arena,In-Season Tournament
"Fri, Nov 24, 2023",8:00p,Denver Nuggets,86,Houston Rockets,105,https://www.basketball-reference.com//boxscores/202311240HOU.html,,"18,055",Toyota Center,In-Season Tournament
"Fri, Nov 24, 2023",8:00p,Detroit Pistons,113,Indiana Pacers,136,https://www.basketball-reference.com//boxscores/202311240IND.html,,"17,274",Gainbridge Fieldhouse,In-Season Tournament
"Fri, Nov 24, 2023",8:00p,Washington Wizards,128,Milwaukee Bucks,131,https://www.basketball-reference.com//boxscores/202311240MIL.html,,"17,880",Fiserv Forum,In-Season Tournament
"Fri, Nov 24, 2023",8:00p,Sacramento Kings,124,Minnesota Timberwolves,111,https://www.basketball-reference.com//boxscores/202311240MIN.html,,"18,024",Target Center,In-Season Tournament
"Fri, Nov 24, 2023",10:00p,San Antonio Spurs,112,Golden State Warriors,118,https://www.basketball-reference.com//boxscores/202311240GSW.html,,"18,064",Chase Center,In-Season Tournament
"Fri, Nov 24, 2023",10:30p,New Orleans Pelicans,116,Los Angeles Clippers,106,https://www.basketball-reference.com//boxscores/202311240LAC.html,,"19,370",Crypto.com Arena,In-Season Tournament
"Sat, Nov 25, 2023",5:00p,Philadelphia 76ers,127,Oklahoma City Thunder,123,https://www.basketball-reference.com//boxscores/202311250OKC.html,,"17,125",Paycom Center,
"Sat, Nov 25, 2023",6:00p,Miami Heat,97,Brooklyn Nets,112,https://www.basketball-reference.com//boxscores/202311250BRK.html,,"17,817",Barclays Center,
"Sat, Nov 25, 2023",7:00p,Atlanta Hawks,136,Washington Wizards,108,https://www.basketball-reference.com//boxscores/202311250WAS.html,,"16,276",Capital One Arena,
"Sat, Nov 25, 2023",7:30p,Los Angeles Lakers,121,Cleveland Cavaliers,115,https://www.basketball-reference.com//boxscores/202311250CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
"Sat, Nov 25, 2023",9:30p,New Orleans Pelicans,100,Utah Jazz,105,https://www.basketball-reference.com//boxscores/202311250UTA.html,,"18,206",Delta Center,
"Sat, Nov 25, 2023",10:30p,Dallas Mavericks,88,Los Angeles Clippers,107,https://www.basketball-reference.com//boxscores/202311250LAC.html,,"19,370",Crypto.com Arena,
"Sun, Nov 26, 2023",3:30p,Portland Trail Blazers,102,Milwaukee Bucks,108,https://www.basketball-reference.com//boxscores/202311260MIL.html,,"17,602",Fiserv Forum,
"Sun, Nov 26, 2023",6:00p,Atlanta Hawks,103,Boston Celtics,113,https://www.basketball-reference.com//boxscores/202311260BOS.html,,"19,156",TD Garden,
"Sun, Nov 26, 2023",6:00p,Minnesota Timberwolves,119,Memphis Grizzlies,97,https://www.basketball-reference.com//boxscores/202311260MEM.html,,"15,764",FedEx Forum,
"Sun, Nov 26, 2023",6:00p,Phoenix Suns,116,New York Knicks,113,https://www.basketball-reference.com//boxscores/202311260NYK.html,,"19,812",Madison Square Garden (IV),
"Sun, Nov 26, 2023",6:00p,Charlotte Hornets,117,Orlando Magic,130,https://www.basketball-reference.com//boxscores/202311260ORL.html,,"18,846",Amway Center,
"Sun, Nov 26, 2023",7:30p,Chicago Bulls,109,Brooklyn Nets,118,https://www.basketball-reference.com//boxscores/202311260BRK.html,,"16,687",Barclays Center,
"Sun, Nov 26, 2023",7:30p,Toronto Raptors,102,Cleveland Cavaliers,105,https://www.basketball-reference.com//boxscores/202311260CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
"Sun, Nov 26, 2023",8:00p,San Antonio Spurs,120,Denver Nuggets,132,https://www.basketball-reference.com//boxscores/202311260DEN.html,,"19,665",Ball Arena,
"Mon, Nov 27, 2023",7:00p,Washington Wizards,126,Detroit Pistons,107,https://www.basketball-reference.com//boxscores/202311270DET.html,,"14,346",Little Caesars Arena,
"Mon, Nov 27, 2023",7:00p,Portland Trail Blazers,114,Indiana Pacers,110,https://www.basketball-reference.com//boxscores/202311270IND.html,,"14,508",Gainbridge Fieldhouse,
"Mon, Nov 27, 2023",7:00p,Los Angeles Lakers,94,Philadelphia 76ers,138,https://www.basketball-reference.com//boxscores/202311270PHI.html,,"19,907",Wells Fargo Center,
"Mon, Nov 27, 2023",9:00p,New Orleans Pelicans,112,Utah Jazz,114,https://www.basketball-reference.com//boxscores/202311270UTA.html,,"18,206",Delta Center,
"Mon, Nov 27, 2023",10:30p,Denver Nuggets,113,Los Angeles Clippers,104,https://www.basketball-reference.com//boxscores/202311270LAC.html,,"17,071",Crypto.com Arena,
"Tue, Nov 28, 2023",7:30p,Chicago Bulls,97,Boston Celtics,124,https://www.basketball-reference.com//boxscores/202311280BOS.html,,"19,156",TD Garden,In-Season Tournament
"Tue, Nov 28, 2023",7:30p,Toronto Raptors,103,Brooklyn Nets,115,https://www.basketball-reference.com//boxscores/202311280BRK.html,,"15,844",Barclays Center,In-Season Tournament
"Tue, Nov 28, 2023",7:30p,Atlanta Hawks,105,Cleveland Cavaliers,128,https://www.basketball-reference.com//boxscores/202311280CLE.html,,"19,432",Rocket Mortgage Fieldhouse,In-Season Tournament
"Tue, Nov 28, 2023",7:30p,Milwaukee Bucks,131,Miami Heat,124,https://www.basketball-reference.com//boxscores/202311280MIA.html,,"19,691",Kaseya Center,In-Season Tournament
"Tue, Nov 28, 2023",7:30p,Charlotte Hornets,91,New York Knicks,115,https://www.basketball-reference.com//boxscores/202311280NYK.html,,"19,111",Madison Square Garden (IV),In-Season Tournament
"Tue, Nov 28, 2023",8:00p,Oklahoma City Thunder,103,Minnesota Timberwolves,106,https://www.basketball-reference.com//boxscores/202311280MIN.html,,"18,024",Target Center,In-Season Tournament
"Tue, Nov 28, 2023",8:30p,Houston Rockets,115,Dallas Mavericks,121,https://www.basketball-reference.com//boxscores/202311280DAL.html,,"20,103",American Airlines Center,In-Season Tournament
"Tue, Nov 28, 2023",10:00p,Golden State Warriors,123,Sacramento Kings,124,https://www.basketball-reference.com//boxscores/202311280SAC.html,,"18,039",Golden 1 Center,In-Season Tournament
"Wed, Nov 29, 2023",7:00p,Los Angeles Lakers,133,Detroit Pistons,107,https://www.basketball-reference.com//boxscores/202311290DET.html,,"20,062",Little Caesars Arena,
"Wed, Nov 29, 2023",7:00p,Washington Wizards,120,Orlando Magic,139,https://www.basketball-reference.com//boxscores/202311290ORL.html,,"17,109",Amway Center,
"Wed, Nov 29, 2023",7:30p,Phoenix Suns,105,Toronto Raptors,112,https://www.basketball-reference.com//boxscores/202311290TOR.html,,"19,800",Scotiabank Arena,
"Wed, Nov 29, 2023",8:00p,Utah Jazz,91,Memphis Grizzlies,105,https://www.basketball-reference.com//boxscores/202311290MEM.html,,"15,327",FedEx Forum,
"Wed, Nov 29, 2023",8:00p,Philadelphia 76ers,114,New Orleans Pelicans,124,https://www.basketball-reference.com//boxscores/202311290NOP.html,,"16,009",Smoothie King Center,
"Wed, Nov 29, 2023",9:00p,Houston Rockets,124,Denver Nuggets,134,https://www.basketball-reference.com//boxscores/202311290DEN.html,,"19,590",Ball Arena,
"Wed, Nov 29, 2023",10:00p,Los Angeles Clippers,131,Sacramento Kings,117,https://www.basketball-reference.com//boxscores/202311290SAC.html,,"17,829",Golden 1 Center,
"Thu, Nov 30, 2023",7:00p,Portland Trail Blazers,103,Cleveland Cavaliers,95,https://www.basketball-reference.com//boxscores/202311300CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
"Thu, Nov 30, 2023",7:30p,Charlotte Hornets,129,Brooklyn Nets,128,https://www.basketball-reference.com//boxscores/202311300BRK.html,,"16,072",Barclays Center,
"Thu, Nov 30, 2023",7:30p,Indiana Pacers,132,Miami Heat,142,https://www.basketball-reference.com//boxscores/202311300MIA.html,,"19,604",Kaseya Center,
"Thu, Nov 30, 2023",7:30p,Detroit Pistons,112,New York Knicks,118,https://www.basketball-reference.com//boxscores/202311300NYK.html,,"19,812",Madison Square Garden (IV),
"Thu, Nov 30, 2023",8:00p,Milwaukee Bucks,113,Chicago Bulls,120,https://www.basketball-reference.com//boxscores/202311300CHI.html,OT,"19,838",United Center,
"Thu, Nov 30, 2023",8:00p,Utah Jazz,90,Minnesota Timberwolves,101,https://www.basketball-reference.com//boxscores/202311300MIN.html,,"18,024",Target Center,
"Thu, Nov 30, 2023",8:00p,Los Angeles Lakers,110,Oklahoma City Thunder,133,https://www.basketball-reference.com//boxscores/202311300OKC.html,,"17,401",Paycom Center,
"Thu, Nov 30, 2023",8:00p,Atlanta Hawks,137,San Antonio Spurs,135,https://www.basketball-reference.com//boxscores/202311300SAS.html,,"17,646",Frost Bank Center,
"Thu, Nov 30, 2023",10:00p,Los Angeles Clippers,114,Golden State Warriors,120,https://www.basketball-reference.com//boxscores/202311300GSW.html,,"18,064",Chase Center,
"Fri, Dec 1, 2023",7:00p,Washington Wizards,125,Orlando Magic,130,https://www.basketball-reference.com//boxscores/202312010ORL.html,,"18,846",Amway Center,
"Fri, Dec 1, 2023",7:30p,Philadelphia 76ers,119,Boston Celtics,125,https://www.basketball-reference.com//boxscores/202312010BOS.html,,"19,156",TD Garden,
"Fri, Dec 1, 2023",7:30p,Memphis Grizzlies,108,Dallas Mavericks,94,https://www.basketball-reference.com//boxscores/202312010DAL.html,,"20,150",American Airlines Center,
"Fri, Dec 1, 2023",7:30p,New York Knicks,119,Toronto Raptors,106,https://www.basketball-reference.com//boxscores/202312010TOR.html,,"19,800",Scotiabank Arena,
"Fri, Dec 1, 2023",8:00p,San Antonio Spurs,106,New Orleans Pelicans,121,https://www.basketball-reference.com//boxscores/202312010NOP.html,,"17,028",Smoothie King Center,
"Fri, Dec 1, 2023",10:00p,Denver Nuggets,119,Phoenix Suns,111,https://www.basketball-reference.com//boxscores/202312010PHO.html,,"17,071",Footprint Center,
"Sat, Dec 2, 2023",4:00p,Golden State Warriors,112,Los Angeles Clippers,113,https://www.basketball-reference.com//boxscores/202312020LAC.html,,"19,370",Crypto.com Arena,
"Sat, Dec 2, 2023",5:00p,Minnesota Timberwolves,123,Charlotte Hornets,117,https://www.basketball-reference.com//boxscores/202312020CHO.html,,"17,731",Spectrum Center,
"Sat, Dec 2, 2023",7:00p,Orlando Magic,101,Brooklyn Nets,129,https://www.basketball-reference.com//boxscores/202312020BRK.html,,"17,966",Barclays Center,
"Sat, Dec 2, 2023",7:00p,Cleveland Cavaliers,110,Detroit Pistons,101,https://www.basketball-reference.com//boxscores/202312020DET.html,,"18,924",Little Caesars Arena,
"Sat, Dec 2, 2023",8:00p,New Orleans Pelicans,118,Chicago Bulls,124,https://www.basketball-reference.com//boxscores/202312020CHI.html,,"20,511",United Center,
"Sat, Dec 2, 2023",8:00p,Indiana Pacers,144,Miami Heat,129,https://www.basketball-reference.com//boxscores/202312020MIA.html,,"19,650",Kaseya Center,
"Sat, Dec 2, 2023",8:00p,Atlanta Hawks,121,Milwaukee Bucks,132,https://www.basketball-reference.com//boxscores/202312020MIL.html,,"17,866",Fiserv Forum,
"Sat, Dec 2, 2023",9:00p,Oklahoma City Thunder,126,Dallas Mavericks,120,https://www.basketball-reference.com//boxscores/202312020DAL.html,,"20,277",American Airlines Center,
"Sat, Dec 2, 2023",9:00p,Memphis Grizzlies,109,Phoenix Suns,116,https://www.basketball-reference.com//boxscores/202312020PHO.html,,"17,071",Footprint Center,
"Sat, Dec 2, 2023",9:30p,Portland Trail Blazers,113,Utah Jazz,118,https://www.basketball-reference.com//boxscores/202312020UTA.html,OT,"18,206",Delta Center,
"Sat, Dec 2, 2023",10:00p,Denver Nuggets,117,Sacramento Kings,123,https://www.basketball-reference.com//boxscores/202312020SAC.html,,"17,829",Golden 1 Center,
"Sat, Dec 2, 2023",10:30p,Houston Rockets,97,Los Angeles Lakers,107,https://www.basketball-reference.com//boxscores/202312020LAL.html,,"18,997",Crypto.com Arena,
"Mon, Dec 4, 2023",7:30p,Boston Celtics,112,Indiana Pacers,122,https://www.basketball-reference.com//boxscores/202312040IND.html,,"16,693",Gainbridge Fieldhouse,In-Season Tournament
"Mon, Dec 4, 2023",10:00p,New Orleans Pelicans,127,Sacramento Kings,117,https://www.basketball-reference.com//boxscores/202312040SAC.html,,"18,048",Golden 1 Center,In-Season Tournament
"Tue, Dec 5, 2023",7:30p,New York Knicks,122,Milwaukee Bucks,146,https://www.basketball-reference.com//boxscores/202312050MIL.html,,"17,448",Fiserv Forum,In-Season Tournament
"Tue, Dec 5, 2023",10:00p,Phoenix Suns,103,Los Angeles Lakers,106,https://www.basketball-reference.com//boxscores/202312050LAL.html,,"18,664",Crypto.com Arena,In-Season Tournament
"Wed, Dec 6, 2023",7:00p,Orlando Magic,111,Cleveland Cavaliers,121,https://www.basketball-reference.com//boxscores/202312060CLE.html,,"19,432",Rocket Mortgage Fieldhouse,
"Wed, Dec 6, 2023",7:00p,Memphis Grizzlies,116,Detroit Pistons,102,https://www.basketball-reference.com//boxscores/202312060DET.html,,"12,862",Little Caesars Arena,
"Wed, Dec 6, 2023",7:00p,Philadelphia 76ers,131,Washington Wizards,126,https://www.basketball-reference.com//boxscores/202312060WAS.html,,"15,568",Capital One Arena,
"Wed, Dec 6, 2023",7:30p,Brooklyn Nets,114,Atlanta Hawks,113,https://www.basketball-reference.com//boxscores/202312060ATL.html,,"15,906",State Farm Arena,
"Wed, Dec 6, 2023",7:30p,San Antonio Spurs,94,Minnesota Timberwolves,102,https://www.basketball-reference.com//boxscores/202312060MIN.html,,"18,024",Target Center,
"Wed, Dec 6, 2023",7:30p,Miami Heat,112,Toronto Raptors,103,https://www.basketball-reference.com//boxscores/202312060TOR.html,,"19,084",Scotiabank Arena,
"Wed, Dec 6, 2023",8:00p,Charlotte Hornets,100,Chicago Bulls,111,https://www.basketball-reference.com//boxscores/202312060CHI.html,,"17,689",United Center,
"Wed, Dec 6, 2023",8:00p,Oklahoma City Thunder,101,Houston Rockets,110,https://www.basketball-reference.com//boxscores/202312060HOU.html,,"16,291",Toyota Center,
"Wed, Dec 6, 2023",8:30p,Utah Jazz,97,Dallas Mavericks,147,https://www.basketball-reference.com//boxscores/202312060DAL.html,,"19,877",American Airlines Center,
"Wed, Dec 6, 2023",10:00p,Portland Trail Blazers,106,Golden State Warriors,110,https://www.basketball-reference.com//boxscores/202312060GSW.html,,"18,064",Chase Center,
"Wed, Dec 6, 2023",10:00p,Denver Nuggets,102,Los Angeles Clippers,111,https://www.basketball-reference.com//boxscores/202312060LAC.html,,"16,365",Crypto.com Arena,
"Thu, Dec 7, 2023",5:00p,Indiana Pacers,128,Milwaukee Bucks,119,https://www.basketball-reference.com//boxscores/202312070MIL.html,,"16,837",T-Mobile Arena,In-Season Tournament
"Thu, Dec 7, 2023",9:00p,New Orleans Pelicans,89,Los Angeles Lakers,133,https://www.basketball-reference.com//boxscores/202312070LAL.html,,"18,017",T-Mobile Arena,In-Season Tournament
"Fri, Dec 8, 2023",7:00p,Toronto Raptors,116,Charlotte Hornets,119,https://www.basketball-reference.com//boxscores/202312080CHO.html,,"11,526",Spectrum Center,
"Fri, Dec 8, 2023",7:00p,Detroit Pistons,91,Orlando Magic,123,https://www.basketball-reference.com//boxscores/202312080ORL.html,,"18,655",Amway Center,
"Fri, Dec 8, 2023",7:00p,Atlanta Hawks,114,Philadelphia 76ers,125,https://www.basketball-reference.com//boxscores/202312080PHI.html,,"19,746",Wells Fargo Center,
"Fri, Dec 8, 2023",7:30p,New York Knicks,123,Boston Celtics,133,https://www.basketball-reference.com//boxscores/202312080BOS.html,,"19,156",TD Garden,
"Fri, Dec 8, 2023",7:30p,Washington Wizards,97,Brooklyn Nets,124,https://www.basketball-reference.com//boxscores/202312080BRK.html,,"16,587",Barclays Center,
"Fri, Dec 8, 2023",8:00p,Minnesota Timberwolves,127,Memphis Grizzlies,103,https://www.basketball-reference.com//boxscores/202312080MEM.html,,"15,577",FedEx Forum,
"Fri, Dec 8, 2023",8:00p,Cleveland Cavaliers,111,Miami Heat,99,https://www.basketball-reference.com//boxscores/202312080MIA.html,,"19,600",Kaseya Center,
"Fri, Dec 8, 2023",8:00p,Golden State Warriors,136,Oklahoma City Thunder,138,https://www.basketball-reference.com//boxscores/202312080OKC.html,OT,"17,112",Paycom Center,
"Fri, Dec 8, 2023",8:30p,Chicago Bulls,121,San Antonio Spurs,112,https://www.basketball-reference.com//boxscores/202312080SAS.html,,"18,074",Frost Bank Center,
