,Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
207,"Fri, Dec 29, 2017",8:00p,Dallas Mavericks,128,New Orleans Pelicans,120,https://www.basketball-reference.com//boxscores/201712290NOP.html,,"16,878",Smoothie King Center,
208,"Fri, Dec 29, 2017",8:00p,Milwaukee Bucks,97,Oklahoma City Thunder,95,https://www.basketball-reference.com//boxscores/201712290OKC.html,,"18,203",Chesapeake Energy Arena,
209,"Fri, Dec 29, 2017",10:00p,Phoenix Suns,111,Sacramento Kings,101,https://www.basketball-reference.com//boxscores/201712290SAC.html,,"17,583",Golden 1 Center,
210,"Fri, Dec 29, 2017",10:30p,Charlotte Hornets,111,Golden State Warriors,100,https://www.basketball-reference.com//boxscores/201712290GSW.html,,"19,596",Oracle Arena,
211,"Fri, Dec 29, 2017",10:30p,Los Angeles Clippers,121,Los Angeles Lakers,106,https://www.basketball-reference.com//boxscores/201712290LAL.html,,"18,997",STAPLES Center,
212,"Sat, Dec 30, 2017",7:00p,San Antonio Spurs,79,Detroit Pistons,93,https://www.basketball-reference.com//boxscores/201712300DET.html,,"19,671",Little Caesars Arena,
213,"Sat, Dec 30, 2017",7:00p,New York Knicks,105,New Orleans Pelicans,103,https://www.basketball-reference.com//boxscores/201712300NOP.html,,"16,947",Smoothie King Center,
214,"Sat, Dec 30, 2017",7:00p,Miami Heat,117,Orlando Magic,111,https://www.basketball-reference.com//boxscores/201712300ORL.html,,"18,846",Amway Center,
215,"Sat, Dec 30, 2017",7:30p,Portland Trail Blazers,89,Atlanta Hawks,104,https://www.basketball-reference.com//boxscores/201712300ATL.html,,"15,877",Philips Arena,
216,"Sat, Dec 30, 2017",8:00p,Cleveland Cavaliers,101,Utah Jazz,104,https://www.basketball-reference.com//boxscores/201712300UTA.html,,"18,306",Vivint Smart Home Arena,
217,"Sat, Dec 30, 2017",8:30p,Memphis Grizzlies,128,Golden State Warriors,141,https://www.basketball-reference.com//boxscores/201712300GSW.html,,"19,596",Oracle Arena,
218,"Sat, Dec 30, 2017",9:00p,Philadelphia 76ers,107,Denver Nuggets,102,https://www.basketball-reference.com//boxscores/201712300DEN.html,,"19,599",Pepsi Center,
219,"Sun, Dec 31, 2017",3:30p,Chicago Bulls,110,Washington Wizards,114,https://www.basketball-reference.com//boxscores/201712310WAS.html,,"20,356",Capital One Arena,
220,"Sun, Dec 31, 2017",5:00p,Minnesota Timberwolves,107,Indiana Pacers,90,https://www.basketball-reference.com//boxscores/201712310IND.html,,"17,923",Bankers Life Fieldhouse,
221,"Sun, Dec 31, 2017",5:30p,Brooklyn Nets,105,Boston Celtics,108,https://www.basketball-reference.com//boxscores/201712310BOS.html,,"18,624",TD Garden,
222,"Sun, Dec 31, 2017",7:00p,Los Angeles Lakers,142,Houston Rockets,148,https://www.basketball-reference.com//boxscores/201712310HOU.html,2OT,"18,179",Toyota Center,
223,"Sun, Dec 31, 2017",7:00p,Charlotte Hornets,98,Los Angeles Clippers,106,https://www.basketball-reference.com//boxscores/201712310LAC.html,,"17,348",STAPLES Center,
224,"Sun, Dec 31, 2017",7:00p,Dallas Mavericks,116,Oklahoma City Thunder,113,https://www.basketball-reference.com//boxscores/201712310OKC.html,,"18,203",Chesapeake Energy Arena,
225,"Sun, Dec 31, 2017",7:00p,Memphis Grizzlies,114,Sacramento Kings,96,https://www.basketball-reference.com//boxscores/201712310SAC.html,,"17,583",Golden 1 Center,
226,"Sun, Dec 31, 2017",8:00p,Philadelphia 76ers,123,Phoenix Suns,110,https://www.basketball-reference.com//boxscores/201712310PHO.html,,"16,983",Talking Stick Resort Arena,
0,"Mon, Jan 1, 2018",7:30p,Orlando Magic,95,Brooklyn Nets,98,https://www.basketball-reference.com//boxscores/201801010BRK.html,,"16,164",Barclays Center,
1,"Mon, Jan 1, 2018",7:30p,Milwaukee Bucks,127,Toronto Raptors,131,https://www.basketball-reference.com//boxscores/201801010TOR.html,OT,"19,800",Air Canada Centre,
2,"Mon, Jan 1, 2018",8:00p,Portland Trail Blazers,124,Chicago Bulls,120,https://www.basketball-reference.com//boxscores/201801010CHI.html,OT,"20,860",United Center,
3,"Mon, Jan 1, 2018",8:00p,Los Angeles Lakers,96,Minnesota Timberwolves,114,https://www.basketball-reference.com//boxscores/201801010MIN.html,,"18,978",Target Center,
4,"Tue, Jan 2, 2018",7:00p,Portland Trail Blazers,110,Cleveland Cavaliers,127,https://www.basketball-reference.com//boxscores/201801020CLE.html,,"20,562",Quicken Loans Arena,
5,"Tue, Jan 2, 2018",7:30p,San Antonio Spurs,100,New York Knicks,91,https://www.basketball-reference.com//boxscores/201801020NYK.html,,"19,812",Madison Square Garden (IV),
6,"Tue, Jan 2, 2018",9:00p,Atlanta Hawks,103,Phoenix Suns,104,https://www.basketball-reference.com//boxscores/201801020PHO.html,,"15,921",Talking Stick Resort Arena,
7,"Tue, Jan 2, 2018",10:00p,Charlotte Hornets,131,Sacramento Kings,111,https://www.basketball-reference.com//boxscores/201801020SAC.html,,"17,583",Golden 1 Center,
8,"Tue, Jan 2, 2018",10:30p,Memphis Grizzlies,105,Los Angeles Clippers,113,https://www.basketball-reference.com//boxscores/201801020LAC.html,,"15,711",STAPLES Center,
9,"Wed, Jan 3, 2018",7:00p,Houston Rockets,116,Orlando Magic,98,https://www.basketball-reference.com//boxscores/201801030ORL.html,,"18,588",Amway Center,
10,"Wed, Jan 3, 2018",7:00p,San Antonio Spurs,106,Philadelphia 76ers,112,https://www.basketball-reference.com//boxscores/201801030PHI.html,,"20,642",Wells Fargo Center,
11,"Wed, Jan 3, 2018",7:00p,New York Knicks,103,Washington Wizards,121,https://www.basketball-reference.com//boxscores/201801030WAS.html,,"17,206",Capital One Arena,
12,"Wed, Jan 3, 2018",7:30p,Minnesota Timberwolves,97,Brooklyn Nets,98,https://www.basketball-reference.com//boxscores/201801030BRK.html,,"16,215",Barclays Center,
13,"Wed, Jan 3, 2018",7:30p,Detroit Pistons,104,Miami Heat,111,https://www.basketball-reference.com//boxscores/201801030MIA.html,,"19,600",AmericanAirlines Arena,
14,"Wed, Jan 3, 2018",8:00p,Cleveland Cavaliers,88,Boston Celtics,102,https://www.basketball-reference.com//boxscores/201801030BOS.html,,"18,624",TD Garden,
15,"Wed, Jan 3, 2018",8:00p,Toronto Raptors,124,Chicago Bulls,115,https://www.basketball-reference.com//boxscores/201801030CHI.html,,"20,056",United Center,
16,"Wed, Jan 3, 2018",8:00p,Indiana Pacers,101,Milwaukee Bucks,122,https://www.basketball-reference.com//boxscores/201801030MIL.html,,"15,613",BMO Harris Bradley Center,
17,"Wed, Jan 3, 2018",8:30p,Golden State Warriors,125,Dallas Mavericks,122,https://www.basketball-reference.com//boxscores/201801030DAL.html,,"20,212",American Airlines Center,
18,"Wed, Jan 3, 2018",9:00p,Phoenix Suns,111,Denver Nuggets,134,https://www.basketball-reference.com//boxscores/201801030DEN.html,,"14,079",Pepsi Center,
19,"Wed, Jan 3, 2018",9:00p,New Orleans Pelicans,108,Utah Jazz,98,https://www.basketball-reference.com//boxscores/201801030UTA.html,,"18,306",Vivint Smart Home Arena,
20,"Wed, Jan 3, 2018",10:30p,Oklahoma City Thunder,133,Los Angeles Lakers,96,https://www.basketball-reference.com//boxscores/201801030LAL.html,,"18,997",STAPLES Center,
21,"Thu, Jan 4, 2018",8:00p,Golden State Warriors,124,Houston Rockets,114,https://www.basketball-reference.com//boxscores/201801040HOU.html,,"18,055",Toyota Center,
22,"Thu, Jan 4, 2018",10:30p,Oklahoma City Thunder,127,Los Angeles Clippers,117,https://www.basketball-reference.com//boxscores/201801040LAC.html,,"19,068",STAPLES Center,
23,"Fri, Jan 5, 2018",7:00p,Minnesota Timberwolves,84,Boston Celtics,91,https://www.basketball-reference.com//boxscores/201801050BOS.html,,"18,624",TD Garden,
24,"Fri, Jan 5, 2018",7:00p,Detroit Pistons,78,Philadelphia 76ers,114,https://www.basketball-reference.com//boxscores/201801050PHI.html,,"20,592",Wells Fargo Center,
25,"Fri, Jan 5, 2018",8:00p,New York Knicks,103,Miami Heat,107,https://www.basketball-reference.com//boxscores/201801050MIA.html,OT,"19,600",AmericanAirlines Arena,
26,"Fri, Jan 5, 2018",8:00p,Toronto Raptors,129,Milwaukee Bucks,110,https://www.basketball-reference.com//boxscores/201801050MIL.html,,"18,717",BMO Harris Bradley Center,
27,"Fri, Jan 5, 2018",8:30p,Chicago Bulls,127,Dallas Mavericks,124,https://www.basketball-reference.com//boxscores/201801050DAL.html,,"20,073",American Airlines Center,
28,"Fri, Jan 5, 2018",8:30p,Phoenix Suns,89,San Antonio Spurs,103,https://www.basketball-reference.com//boxscores/201801050SAS.html,,"18,501",AT&T Center,
29,"Fri, Jan 5, 2018",9:00p,Utah Jazz,91,Denver Nuggets,99,https://www.basketball-reference.com//boxscores/201801050DEN.html,,"15,557",Pepsi Center,
30,"Fri, Jan 5, 2018",9:30p,Washington Wizards,102,Memphis Grizzlies,100,https://www.basketball-reference.com//boxscores/201801050MEM.html,,"16,988",FedEx Forum,
31,"Fri, Jan 5, 2018",10:00p,Atlanta Hawks,89,Portland Trail Blazers,110,https://www.basketball-reference.com//boxscores/201801050POR.html,,"19,393",Moda Center,
32,"Fri, Jan 5, 2018",10:30p,Charlotte Hornets,108,Los Angeles Lakers,94,https://www.basketball-reference.com//boxscores/201801050LAL.html,,"18,997",STAPLES Center,
33,"Sat, Jan 6, 2018",3:30p,Golden State Warriors,121,Los Angeles Clippers,105,https://www.basketball-reference.com//boxscores/201801060LAC.html,,"19,068",STAPLES Center,
34,"Sat, Jan 6, 2018",6:00p,Boston Celtics,87,Brooklyn Nets,85,https://www.basketball-reference.com//boxscores/201801060BRK.html,,"17,732",Barclays Center,
35,"Sat, Jan 6, 2018",7:00p,Houston Rockets,101,Detroit Pistons,108,https://www.basketball-reference.com//boxscores/201801060DET.html,,"18,046",Little Caesars Arena,
36,"Sat, Jan 6, 2018",7:00p,Chicago Bulls,86,Indiana Pacers,125,https://www.basketball-reference.com//boxscores/201801060IND.html,,"17,923",Bankers Life Fieldhouse,
37,"Sat, Jan 6, 2018",7:00p,Cleveland Cavaliers,131,Orlando Magic,127,https://www.basketball-reference.com//boxscores/201801060ORL.html,,"18,997",Amway Center,
38,"Sat, Jan 6, 2018",8:00p,Milwaukee Bucks,110,Washington Wizards,103,https://www.basketball-reference.com//boxscores/201801060WAS.html,,"18,762",Capital One Arena,
39,"Sat, Jan 6, 2018",9:00p,New Orleans Pelicans,98,Minnesota Timberwolves,116,https://www.basketball-reference.com//boxscores/201801060MIN.html,,"18,978",Target Center,
40,"Sat, Jan 6, 2018",10:00p,Denver Nuggets,98,Sacramento Kings,106,https://www.basketball-reference.com//boxscores/201801060SAC.html,,"17,583",Golden 1 Center,
41,"Sun, Jan 7, 2018",3:30p,Utah Jazz,102,Miami Heat,103,https://www.basketball-reference.com//boxscores/201801070MIA.html,,"19,600",AmericanAirlines Arena,
42,"Sun, Jan 7, 2018",7:00p,New York Knicks,100,Dallas Mavericks,96,https://www.basketball-reference.com//boxscores/201801070DAL.html,,"20,171",American Airlines Center,
43,"Sun, Jan 7, 2018",8:00p,Oklahoma City Thunder,100,Phoenix Suns,114,https://www.basketball-reference.com//boxscores/201801070PHO.html,,"18,055",Talking Stick Resort Arena,
44,"Sun, Jan 7, 2018",9:00p,San Antonio Spurs,110,Portland Trail Blazers,111,https://www.basketball-reference.com//boxscores/201801070POR.html,,"19,393",Moda Center,
45,"Sun, Jan 7, 2018",9:30p,Atlanta Hawks,113,Los Angeles Lakers,132,https://www.basketball-reference.com//boxscores/201801070LAL.html,,"18,997",STAPLES Center,
46,"Mon, Jan 8, 2018",7:00p,Milwaukee Bucks,96,Indiana Pacers,109,https://www.basketball-reference.com//boxscores/201801080IND.html,,"14,670",Bankers Life Fieldhouse,
47,"Mon, Jan 8, 2018",7:30p,Toronto Raptors,114,Brooklyn Nets,113,https://www.basketball-reference.com//boxscores/201801080BRK.html,OT,"13,681",Barclays Center,
48,"Mon, Jan 8, 2018",8:00p,Houston Rockets,116,Chicago Bulls,107,https://www.basketball-reference.com//boxscores/201801080CHI.html,,"17,462",United Center,
49,"Mon, Jan 8, 2018",8:00p,Cleveland Cavaliers,99,Minnesota Timberwolves,127,https://www.basketball-reference.com//boxscores/201801080MIN.html,,"18,978",Target Center,
50,"Mon, Jan 8, 2018",8:00p,Detroit Pistons,109,New Orleans Pelicans,112,https://www.basketball-reference.com//boxscores/201801080NOP.html,,"12,874",Smoothie King Center,
51,"Mon, Jan 8, 2018",10:00p,San Antonio Spurs,107,Sacramento Kings,100,https://www.basketball-reference.com//boxscores/201801080SAC.html,,"17,583",Golden 1 Center,
52,"Mon, Jan 8, 2018",10:30p,Denver Nuggets,114,Golden State Warriors,124,https://www.basketball-reference.com//boxscores/201801080GSW.html,,"19,596",Oracle Arena,
53,"Mon, Jan 8, 2018",10:30p,Atlanta Hawks,107,Los Angeles Clippers,108,https://www.basketball-reference.com//boxscores/201801080LAC.html,,"14,624",STAPLES Center,
54,"Tue, Jan 9, 2018",7:30p,Miami Heat,90,Toronto Raptors,89,https://www.basketball-reference.com//boxscores/201801090TOR.html,,"19,800",Air Canada Centre,
55,"Tue, Jan 9, 2018",8:00p,Portland Trail Blazers,117,Oklahoma City Thunder,106,https://www.basketball-reference.com//boxscores/201801090OKC.html,,"18,203",Chesapeake Energy Arena,
56,"Tue, Jan 9, 2018",8:30p,Orlando Magic,99,Dallas Mavericks,114,https://www.basketball-reference.com//boxscores/201801090DAL.html,,"19,306",American Airlines Center,
57,"Tue, Jan 9, 2018",10:30p,Sacramento Kings,86,Los Angeles Lakers,99,https://www.basketball-reference.com//boxscores/201801090LAL.html,,"18,997",STAPLES Center,
58,"Wed, Jan 10, 2018",7:00p,Dallas Mavericks,115,Charlotte Hornets,111,https://www.basketball-reference.com//boxscores/201801100CHO.html,,"14,462",Spectrum Center,
59,"Wed, Jan 10, 2018",7:00p,Miami Heat,114,Indiana Pacers,106,https://www.basketball-reference.com//boxscores/201801100IND.html,,"14,540",Bankers Life Fieldhouse,
60,"Wed, Jan 10, 2018",7:00p,Utah Jazz,107,Washington Wizards,104,https://www.basketball-reference.com//boxscores/201801100WAS.html,,"15,640",Capital One Arena,
61,"Wed, Jan 10, 2018",7:30p,Detroit Pistons,114,Brooklyn Nets,80,https://www.basketball-reference.com//boxscores/201801100BRK.html,,"13,457",Barclays Center,
62,"Wed, Jan 10, 2018",7:30p,Chicago Bulls,122,New York Knicks,119,https://www.basketball-reference.com//boxscores/201801100NYK.html,2OT,"19,812",Madison Square Garden (IV),
63,"Wed, Jan 10, 2018",8:00p,Portland Trail Blazers,112,Houston Rockets,121,https://www.basketball-reference.com//boxscores/201801100HOU.html,,"18,055",Toyota Center,
64,"Wed, Jan 10, 2018",8:00p,New Orleans Pelicans,102,Memphis Grizzlies,105,https://www.basketball-reference.com//boxscores/201801100MEM.html,,"14,312",FedEx Forum,
65,"Wed, Jan 10, 2018",8:00p,Orlando Magic,103,Milwaukee Bucks,110,https://www.basketball-reference.com//boxscores/201801100MIL.html,,"14,543",BMO Harris Bradley Center,
66,"Wed, Jan 10, 2018",8:00p,Oklahoma City Thunder,88,Minnesota Timberwolves,104,https://www.basketball-reference.com//boxscores/201801100MIN.html,,"18,978",Target Center,
67,"Wed, Jan 10, 2018",9:00p,Atlanta Hawks,110,Denver Nuggets,97,https://www.basketball-reference.com//boxscores/201801100DEN.html,,"14,182",Pepsi Center,
68,"Wed, Jan 10, 2018",10:30p,Los Angeles Clippers,125,Golden State Warriors,106,https://www.basketball-reference.com//boxscores/201801100GSW.html,,"19,596",Oracle Arena,
69,"Thu, Jan 11, 2018",3:00p,Boston Celtics,114,Philadelphia 76ers,103,https://www.basketball-reference.com//boxscores/201801110PHI.html,,"19,078",The O2 Arena,"at London, England"
70,"Thu, Jan 11, 2018",8:00p,Cleveland Cavaliers,99,Toronto Raptors,133,https://www.basketball-reference.com//boxscores/201801110TOR.html,,"19,923",Air Canada Centre,
71,"Thu, Jan 11, 2018",10:00p,Los Angeles Clippers,121,Sacramento Kings,115,https://www.basketball-reference.com//boxscores/201801110SAC.html,,"17,583",Golden 1 Center,
72,"Thu, Jan 11, 2018",10:30p,San Antonio Spurs,81,Los Angeles Lakers,93,https://www.basketball-reference.com//boxscores/201801110LAL.html,,"18,997",STAPLES Center,
73,"Fri, Jan 12, 2018",7:00p,Utah Jazz,88,Charlotte Hornets,99,https://www.basketball-reference.com//boxscores/201801120CHO.html,,"14,848",Spectrum Center,
74,"Fri, Jan 12, 2018",7:00p,Cleveland Cavaliers,95,Indiana Pacers,97,https://www.basketball-reference.com//boxscores/201801120IND.html,,"17,923",Bankers Life Fieldhouse,
75,"Fri, Jan 12, 2018",7:00p,Orlando Magic,119,Washington Wizards,125,https://www.basketball-reference.com//boxscores/201801120WAS.html,,"18,171",Capital One Arena,
76,"Fri, Jan 12, 2018",7:30p,Brooklyn Nets,110,Atlanta Hawks,105,https://www.basketball-reference.com//boxscores/201801120ATL.html,,"13,093",Philips Arena,
77,"Fri, Jan 12, 2018",8:00p,Golden State Warriors,108,Milwaukee Bucks,94,https://www.basketball-reference.com//boxscores/201801120MIL.html,,"18,717",BMO Harris Bradley Center,
78,"Fri, Jan 12, 2018",8:00p,New York Knicks,108,Minnesota Timberwolves,118,https://www.basketball-reference.com//boxscores/201801120MIN.html,,"18,978",Target Center,
79,"Fri, Jan 12, 2018",8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119,https://www.basketball-reference.com//boxscores/201801120NOP.html,,"17,003",Smoothie King Center,
80,"Fri, Jan 12, 2018",9:00p,Memphis Grizzlies,78,Denver Nuggets,87,https://www.basketball-reference.com//boxscores/201801120DEN.html,,"15,607",Pepsi Center,
81,"Fri, Jan 12, 2018",10:30p,Houston Rockets,112,Phoenix Suns,95,https://www.basketball-reference.com//boxscores/201801120PHO.html,,"18,055",Talking Stick Resort Arena,
82,"Sat, Jan 13, 2018",2:00p,Los Angeles Lakers,107,Dallas Mavericks,101,https://www.basketball-reference.com//boxscores/201801130DAL.html,OT,"20,209",American Airlines Center,
83,"Sat, Jan 13, 2018",3:30p,Sacramento Kings,105,Los Angeles Clippers,126,https://www.basketball-reference.com//boxscores/201801130LAC.html,,"16,656",STAPLES Center,
84,"Sat, Jan 13, 2018",5:00p,Oklahoma City Thunder,101,Charlotte Hornets,91,https://www.basketball-reference.com//boxscores/201801130CHO.html,,"19,624",Spectrum Center,
85,"Sat, Jan 13, 2018",7:00p,Brooklyn Nets,113,Washington Wizards,119,https://www.basketball-reference.com//boxscores/201801130WAS.html,OT,"18,354",Capital One Arena,
86,"Sat, Jan 13, 2018",7:30p,Golden State Warriors,127,Toronto Raptors,125,https://www.basketball-reference.com//boxscores/201801130TOR.html,,"20,078",Air Canada Centre,
87,"Sat, Jan 13, 2018",8:00p,Detroit Pistons,105,Chicago Bulls,107,https://www.basketball-reference.com//boxscores/201801130CHI.html,,"21,613",United Center,
88,"Sat, Jan 13, 2018",8:30p,Denver Nuggets,80,San Antonio Spurs,112,https://www.basketball-reference.com//boxscores/201801130SAS.html,,"18,418",AT&T Center,
89,"Sun, Jan 14, 2018",1:00p,Milwaukee Bucks,79,Miami Heat,97,https://www.basketball-reference.com//boxscores/201801140MIA.html,,"19,600",AmericanAirlines Arena,
90,"Sun, Jan 14, 2018",3:30p,New Orleans Pelicans,123,New York Knicks,118,https://www.basketball-reference.com//boxscores/201801140NYK.html,OT,"19,812",Madison Square Garden (IV),
91,"Sun, Jan 14, 2018",8:00p,Indiana Pacers,120,Phoenix Suns,97,https://www.basketball-reference.com//boxscores/201801140PHO.html,,"17,091",Talking Stick Resort Arena,
92,"Sun, Jan 14, 2018",9:00p,Portland Trail Blazers,103,Minnesota Timberwolves,120,https://www.basketball-reference.com//boxscores/201801140MIN.html,,"14,739",Target Center,
93,"Mon, Jan 15, 2018",12:30p,Charlotte Hornets,118,Detroit Pistons,107,https://www.basketball-reference.com//boxscores/201801150DET.html,,"17,200",Little Caesars Arena,
94,"Mon, Jan 15, 2018",1:00p,Toronto Raptors,111,Philadelphia 76ers,117,https://www.basketball-reference.com//boxscores/201801150PHI.html,,"20,637",Wells Fargo Center,
95,"Mon, Jan 15, 2018",2:00p,Milwaukee Bucks,104,Washington Wizards,95,https://www.basketball-reference.com//boxscores/201801150WAS.html,,"19,607",Capital One Arena,
96,"Mon, Jan 15, 2018",3:00p,San Antonio Spurs,99,Atlanta Hawks,102,https://www.basketball-reference.com//boxscores/201801150ATL.html,,"15,806",Philips Arena,
97,"Mon, Jan 15, 2018",3:00p,New York Knicks,119,Brooklyn Nets,104,https://www.basketball-reference.com//boxscores/201801150BRK.html,,"17,732",Barclays Center,
98,"Mon, Jan 15, 2018",3:30p,Miami Heat,111,Chicago Bulls,119,https://www.basketball-reference.com//boxscores/201801150CHI.html,,"20,546",United Center,
99,"Mon, Jan 15, 2018",5:30p,Los Angeles Lakers,114,Memphis Grizzlies,123,https://www.basketball-reference.com//boxscores/201801150MEM.html,,"17,794",FedEx Forum,
100,"Mon, Jan 15, 2018",8:00p,Golden State Warriors,118,Cleveland Cavaliers,108,https://www.basketball-reference.com//boxscores/201801150CLE.html,,"20,562",Quicken Loans Arena,
101,"Mon, Jan 15, 2018",8:00p,Sacramento Kings,88,Oklahoma City Thunder,95,https://www.basketball-reference.com//boxscores/201801150OKC.html,,"18,203",Chesapeake Energy Arena,
102,"Mon, Jan 15, 2018",9:00p,Indiana Pacers,109,Utah Jazz,94,https://www.basketball-reference.com//boxscores/201801150UTA.html,,"18,306",Vivint Smart Home Arena,
103,"Mon, Jan 15, 2018",10:30p,Houston Rockets,102,Los Angeles Clippers,113,https://www.basketball-reference.com//boxscores/201801150LAC.html,,"17,622",STAPLES Center,
104,"Tue, Jan 16, 2018",7:00p,Minnesota Timberwolves,102,Orlando Magic,108,https://www.basketball-reference.com//boxscores/201801160ORL.html,,"18,589",Amway Center,
105,"Tue, Jan 16, 2018",7:30p,New Orleans Pelicans,116,Boston Celtics,113,https://www.basketball-reference.com//boxscores/201801160BOS.html,OT,"18,624",TD Garden,
106,"Tue, Jan 16, 2018",9:00p,Dallas Mavericks,102,Denver Nuggets,105,https://www.basketball-reference.com//boxscores/201801160DEN.html,,"14,097",Pepsi Center,
107,"Tue, Jan 16, 2018",10:00p,Phoenix Suns,111,Portland Trail Blazers,118,https://www.basketball-reference.com//boxscores/201801160POR.html,,"18,604",Moda Center,
108,"Wed, Jan 17, 2018",7:00p,Washington Wizards,109,Charlotte Hornets,133,https://www.basketball-reference.com//boxscores/201801170CHO.html,,"11,528",Spectrum Center,
109,"Wed, Jan 17, 2018",7:30p,New Orleans Pelicans,93,Atlanta Hawks,94,https://www.basketball-reference.com//boxscores/201801170ATL.html,,"10,894",Philips Arena,
110,"Wed, Jan 17, 2018",7:30p,San Antonio Spurs,100,Brooklyn Nets,95,https://www.basketball-reference.com//boxscores/201801170BRK.html,,"15,425",Barclays Center,
111,"Wed, Jan 17, 2018",7:30p,Detroit Pistons,91,Toronto Raptors,96,https://www.basketball-reference.com//boxscores/201801170TOR.html,,"19,800",Air Canada Centre,
112,"Wed, Jan 17, 2018",8:00p,Golden State Warriors,119,Chicago Bulls,112,https://www.basketball-reference.com//boxscores/201801170CHI.html,,"21,372",United Center,
113,"Wed, Jan 17, 2018",8:00p,New York Knicks,99,Memphis Grizzlies,105,https://www.basketball-reference.com//boxscores/201801170MEM.html,,"12,885",FedEx Forum,
114,"Wed, Jan 17, 2018",8:00p,Miami Heat,106,Milwaukee Bucks,101,https://www.basketball-reference.com//boxscores/201801170MIL.html,,"16,695",BMO Harris Bradley Center,
115,"Wed, Jan 17, 2018",8:00p,Los Angeles Lakers,90,Oklahoma City Thunder,114,https://www.basketball-reference.com//boxscores/201801170OKC.html,,"18,203",Chesapeake Energy Arena,
116,"Wed, Jan 17, 2018",10:00p,Utah Jazz,120,Sacramento Kings,105,https://www.basketball-reference.com//boxscores/201801170SAC.html,,"17,583",Golden 1 Center,
117,"Wed, Jan 17, 2018",10:30p,Denver Nuggets,104,Los Angeles Clippers,109,https://www.basketball-reference.com//boxscores/201801170LAC.html,,"15,043",STAPLES Center,
118,"Thu, Jan 18, 2018",7:00p,Philadelphia 76ers,89,Boston Celtics,80,https://www.basketball-reference.com//boxscores/201801180BOS.html,,"18,624",TD Garden,
119,"Thu, Jan 18, 2018",7:00p,Orlando Magic,103,Cleveland Cavaliers,104,https://www.basketball-reference.com//boxscores/201801180CLE.html,,"20,562",Quicken Loans Arena,
120,"Thu, Jan 18, 2018",9:30p,Minnesota Timberwolves,98,Houston Rockets,116,https://www.basketball-reference.com//boxscores/201801180HOU.html,,"18,055",Toyota Center,
121,"Thu, Jan 18, 2018",10:00p,Indiana Pacers,86,Portland Trail Blazers,100,https://www.basketball-reference.com//boxscores/201801180POR.html,,"19,071",Moda Center,
122,"Fri, Jan 19, 2018",7:00p,San Antonio Spurs,83,Toronto Raptors,86,https://www.basketball-reference.com//boxscores/201801190TOR.html,,"19,800",Air Canada Centre,
123,"Fri, Jan 19, 2018",7:30p,Miami Heat,95,Brooklyn Nets,101,https://www.basketball-reference.com//boxscores/201801190BRK.html,,"17,732",Barclays Center,
124,"Fri, Jan 19, 2018",8:00p,Washington Wizards,122,Detroit Pistons,112,https://www.basketball-reference.com//boxscores/201801190DET.html,,"14,744",Little Caesars Arena,
125,"Fri, Jan 19, 2018",8:00p,Sacramento Kings,88,Memphis Grizzlies,106,https://www.basketball-reference.com//boxscores/201801190MEM.html,,"16,831",FedEx Forum,
126,"Fri, Jan 19, 2018",9:00p,Phoenix Suns,108,Denver Nuggets,100,https://www.basketball-reference.com//boxscores/201801190DEN.html,,"15,732",Pepsi Center,
127,"Fri, Jan 19, 2018",10:30p,Indiana Pacers,86,Los Angeles Lakers,99,https://www.basketball-reference.com//boxscores/201801190LAL.html,,"18,997",STAPLES Center,
128,"Fri, Jan 19, 2018",10:30p,New York Knicks,117,Utah Jazz,115,https://www.basketball-reference.com//boxscores/201801190UTA.html,,"18,306",Vivint Smart Home Arena,
129,"Sat, Jan 20, 2018",3:30p,Oklahoma City Thunder,148,Cleveland Cavaliers,124,https://www.basketball-reference.com//boxscores/201801200CLE.html,,"20,562",Quicken Loans Arena,
130,"Sat, Jan 20, 2018",5:00p,Chicago Bulls,113,Atlanta Hawks,97,https://www.basketball-reference.com//boxscores/201801200ATL.html,,"15,597",Philips Arena,
131,"Sat, Jan 20, 2018",7:00p,Miami Heat,106,Charlotte Hornets,105,https://www.basketball-reference.com//boxscores/201801200CHO.html,,"18,687",Spectrum Center,
132,"Sat, Jan 20, 2018",7:00p,Memphis Grizzlies,104,New Orleans Pelicans,111,https://www.basketball-reference.com//boxscores/201801200NOP.html,,"18,212",Smoothie King Center,
133,"Sat, Jan 20, 2018",7:30p,Milwaukee Bucks,94,Philadelphia 76ers,116,https://www.basketball-reference.com//boxscores/201801200PHI.html,,"20,826",Wells Fargo Center,
134,"Sat, Jan 20, 2018",8:30p,Golden State Warriors,108,Houston Rockets,116,https://www.basketball-reference.com//boxscores/201801200HOU.html,,"18,055",Toyota Center,
135,"Sat, Jan 20, 2018",9:00p,Toronto Raptors,109,Minnesota Timberwolves,115,https://www.basketball-reference.com//boxscores/201801200MIN.html,,"17,828",Target Center,
136,"Sat, Jan 20, 2018",9:00p,Los Angeles Clippers,113,Utah Jazz,125,https://www.basketball-reference.com//boxscores/201801200UTA.html,,"18,306",Vivint Smart Home Arena,
137,"Sat, Jan 20, 2018",10:00p,Dallas Mavericks,108,Portland Trail Blazers,117,https://www.basketball-reference.com//boxscores/201801200POR.html,,"19,464",Moda Center,
