Date,Start Time (ET),Visitor,Visitor Points,Home,Home Points,Box Score,Overtime,Attendance,Arena,Notes
2017-01-08,3:30p,Miami Heat,86,Los Angeles Clippers,98,https://www.basketball-reference.com//boxscores/201701080LAC.html,,"19,060",STAPLES Center,
2017-01-08,6:00p,Houston Rockets,129,Toronto Raptors,122,https://www.basketball-reference.com//boxscores/201701080TOR.html,,"19,800",Air Canada Centre,
2017-01-08,8:00p,Utah Jazz,79,Memphis Grizzlies,88,https://www.basketball-reference.com//boxscores/201701080MEM.html,,"16,112",FedEx Forum,
2017-01-08,8:30p,Cleveland Cavaliers,120,Phoenix Suns,116,https://www.basketball-reference.com//boxscores/201701080PHO.html,,"18,055",Talking Stick Resort Arena,
2017-01-08,9:00p,Detroit Pistons,125,Portland Trail Blazers,124,https://www.basketball-reference.com//boxscores/201701080POR.html,2OT,"13,506",Moda Center,
2017-01-08,9:00p,Golden State Warriors,117,Sacramento Kings,106,https://www.basketball-reference.com//boxscores/201701080SAC.html,,"17,608",Golden 1 Center,
2017-01-08,9:30p,Orlando Magic,95,Los Angeles Lakers,111,https://www.basketball-reference.com//boxscores/201701080LAL.html,,"18,997",STAPLES Center,
2017-01-09,7:30p,New Orleans Pelicans,110,New York Knicks,96,https://www.basketball-reference.com//boxscores/201701090NYK.html,,"19,812",Madison Square Garden (IV),
2017-01-09,8:00p,Oklahoma City Thunder,109,Chicago Bulls,94,https://www.basketball-reference.com//boxscores/201701090CHI.html,,"21,923",United Center,
2017-01-09,8:00p,Dallas Mavericks,92,Minnesota Timberwolves,101,https://www.basketball-reference.com//boxscores/201701090MIN.html,,"9,625",Target Center,
2017-01-10,7:00p,Chicago Bulls,99,Washington Wizards,101,https://www.basketball-reference.com//boxscores/201701100WAS.html,,"14,361",Verizon Center,
2017-01-10,7:30p,Atlanta Hawks,117,Brooklyn Nets,97,https://www.basketball-reference.com//boxscores/201701100BRK.html,,"13,279",Barclays Center,
2017-01-10,7:30p,Boston Celtics,106,Toronto Raptors,114,https://www.basketball-reference.com//boxscores/201701100TOR.html,,"19,800",Air Canada Centre,
2017-01-10,8:00p,Charlotte Hornets,114,Houston Rockets,121,https://www.basketball-reference.com//boxscores/201701100HOU.html,,"16,196",Toyota Center,
2017-01-10,8:30p,Milwaukee Bucks,109,San Antonio Spurs,107,https://www.basketball-reference.com//boxscores/201701100SAS.html,,"18,418",AT&T Center,
2017-01-10,9:00p,Cleveland Cavaliers,92,Utah Jazz,100,https://www.basketball-reference.com//boxscores/201701100UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-10,10:30p,Miami Heat,95,Golden State Warriors,107,https://www.basketball-reference.com//boxscores/201701100GSW.html,,"19,596",Oracle Arena,
2017-01-10,10:30p,Portland Trail Blazers,108,Los Angeles Lakers,87,https://www.basketball-reference.com//boxscores/201701100LAL.html,,"18,483",STAPLES Center,
2017-01-10,10:30p,Detroit Pistons,94,Sacramento Kings,100,https://www.basketball-reference.com//boxscores/201701100SAC.html,,"17,608",Golden 1 Center,
2017-01-11,7:00p,New York Knicks,97,Philadelphia 76ers,98,https://www.basketball-reference.com//boxscores/201701110PHI.html,,"18,755",Wells Fargo Center,
2017-01-11,8:00p,Washington Wizards,108,Boston Celtics,117,https://www.basketball-reference.com//boxscores/201701110BOS.html,,"18,624",TD Garden,
2017-01-11,8:00p,Houston Rockets,105,Minnesota Timberwolves,119,https://www.basketball-reference.com//boxscores/201701110MIN.html,,"13,858",Target Center,
2017-01-11,8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,103,https://www.basketball-reference.com//boxscores/201701110OKC.html,,"18,203",Chesapeake Energy Arena,
2017-01-11,10:30p,Orlando Magic,96,Los Angeles Clippers,105,https://www.basketball-reference.com//boxscores/201701110LAC.html,,"19,060",STAPLES Center,
2017-01-11,10:30p,Cleveland Cavaliers,86,Portland Trail Blazers,102,https://www.basketball-reference.com//boxscores/201701110POR.html,,"19,393",Moda Center,
2017-01-12,3:00p,Indiana Pacers,112,Denver Nuggets,140,https://www.basketball-reference.com//boxscores/201701120DEN.html,,"18,689",The O2 Arena,"at London, England"
2017-01-12,7:30p,New Orleans Pelicans,104,Brooklyn Nets,95,https://www.basketball-reference.com//boxscores/201701120BRK.html,,"14,352",Barclays Center,
2017-01-12,8:00p,Chicago Bulls,89,New York Knicks,104,https://www.basketball-reference.com//boxscores/201701120NYK.html,,"19,812",Madison Square Garden (IV),
2017-01-12,8:30p,Los Angeles Lakers,94,San Antonio Spurs,134,https://www.basketball-reference.com//boxscores/201701120SAS.html,,"18,418",AT&T Center,
2017-01-12,10:00p,Dallas Mavericks,113,Phoenix Suns,108,https://www.basketball-reference.com//boxscores/201701120PHO.html,,"19,874",Mexico City Arena,"at Mexico City, Mexico"
2017-01-12,10:30p,Detroit Pistons,107,Golden State Warriors,127,https://www.basketball-reference.com//boxscores/201701120GSW.html,,"19,596",Oracle Arena,
2017-01-13,7:00p,Charlotte Hornets,93,Philadelphia 76ers,102,https://www.basketball-reference.com//boxscores/201701130PHI.html,,"18,215",Wells Fargo Center,
2017-01-13,7:30p,Brooklyn Nets,113,Toronto Raptors,132,https://www.basketball-reference.com//boxscores/201701130TOR.html,,"19,800",Air Canada Centre,
2017-01-13,8:00p,Boston Celtics,103,Atlanta Hawks,101,https://www.basketball-reference.com//boxscores/201701130ATL.html,,"18,216",Philips Arena,
2017-01-13,8:00p,Memphis Grizzlies,110,Houston Rockets,105,https://www.basketball-reference.com//boxscores/201701130HOU.html,,"18,055",Toyota Center,
2017-01-13,8:00p,Miami Heat,108,Milwaukee Bucks,116,https://www.basketball-reference.com//boxscores/201701130MIL.html,,"17,483",BMO Harris Bradley Center,
2017-01-13,8:00p,Oklahoma City Thunder,86,Minnesota Timberwolves,96,https://www.basketball-reference.com//boxscores/201701130MIN.html,,"16,644",Target Center,
2017-01-13,10:00p,Orlando Magic,115,Portland Trail Blazers,109,https://www.basketball-reference.com//boxscores/201701130POR.html,,"19,344",Moda Center,
2017-01-13,10:30p,Cleveland Cavaliers,120,Sacramento Kings,108,https://www.basketball-reference.com//boxscores/201701130SAC.html,,"17,608",Golden 1 Center,
2017-01-13,10:30p,Detroit Pistons,77,Utah Jazz,110,https://www.basketball-reference.com//boxscores/201701130UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-14,3:30p,Los Angeles Lakers,97,Los Angeles Clippers,113,https://www.basketball-reference.com//boxscores/201701140LAC.html,,"19,060",STAPLES Center,
2017-01-14,5:00p,New Orleans Pelicans,99,Chicago Bulls,107,https://www.basketball-reference.com//boxscores/201701140CHI.html,,"21,916",United Center,
2017-01-14,6:00p,San Antonio Spurs,105,Phoenix Suns,108,https://www.basketball-reference.com//boxscores/201701140PHO.html,,"20,532",Mexico City Arena,"at Mexico City, Mexico"
2017-01-14,8:00p,Philadelphia 76ers,93,Washington Wizards,109,https://www.basketball-reference.com//boxscores/201701140WAS.html,,"17,880",Verizon Center,
2017-01-14,9:00p,Orlando Magic,107,Utah Jazz,114,https://www.basketball-reference.com//boxscores/201701140UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-15,2:00p,Minnesota Timberwolves,87,Dallas Mavericks,98,https://www.basketball-reference.com//boxscores/201701150DAL.html,,"19,655",American Airlines Center,
2017-01-15,3:00p,Milwaukee Bucks,98,Atlanta Hawks,111,https://www.basketball-reference.com//boxscores/201701150ATL.html,,"14,231",Philips Arena,
2017-01-15,3:00p,New York Knicks,101,Toronto Raptors,116,https://www.basketball-reference.com//boxscores/201701150TOR.html,,"19,800",Air Canada Centre,
2017-01-15,6:00p,Houston Rockets,137,Brooklyn Nets,112,https://www.basketball-reference.com//boxscores/201701150BRK.html,,"17,732",Barclays Center,
2017-01-15,9:00p,Chicago Bulls,108,Memphis Grizzlies,104,https://www.basketball-reference.com//boxscores/201701150MEM.html,,"18,119",FedEx Forum,
2017-01-15,9:00p,Oklahoma City Thunder,122,Sacramento Kings,118,https://www.basketball-reference.com//boxscores/201701150SAC.html,,"17,608",Golden 1 Center,
2017-01-15,9:30p,Detroit Pistons,102,Los Angeles Lakers,97,https://www.basketball-reference.com//boxscores/201701150LAL.html,,"18,997",STAPLES Center,
2017-01-16,1:00p,Atlanta Hawks,108,New York Knicks,107,https://www.basketball-reference.com//boxscores/201701160NYK.html,,"19,812",Madison Square Garden (IV),
2017-01-16,2:00p,Portland Trail Blazers,101,Washington Wizards,120,https://www.basketball-reference.com//boxscores/201701160WAS.html,,"17,395",Verizon Center,
2017-01-16,3:30p,Philadelphia 76ers,113,Milwaukee Bucks,104,https://www.basketball-reference.com//boxscores/201701160MIL.html,,"13,261",BMO Harris Bradley Center,
2017-01-16,4:00p,New Orleans Pelicans,95,Indiana Pacers,98,https://www.basketball-reference.com//boxscores/201701160IND.html,,"15,525",Bankers Life Fieldhouse,
2017-01-16,5:00p,Orlando Magic,112,Denver Nuggets,125,https://www.basketball-reference.com//boxscores/201701160DEN.html,,"11,217",Pepsi Center,
2017-01-16,7:30p,Charlotte Hornets,98,Boston Celtics,108,https://www.basketball-reference.com//boxscores/201701160BOS.html,,"18,624",TD Garden,
2017-01-16,8:00p,Cleveland Cavaliers,91,Golden State Warriors,126,https://www.basketball-reference.com//boxscores/201701160GSW.html,,"19,596",Oracle Arena,
2017-01-16,9:00p,Utah Jazz,106,Phoenix Suns,101,https://www.basketball-reference.com//boxscores/201701160PHO.html,,"16,767",Talking Stick Resort Arena,
2017-01-16,10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,120,https://www.basketball-reference.com//boxscores/201701160LAC.html,,"19,060",STAPLES Center,
2017-01-17,7:30p,Toronto Raptors,119,Brooklyn Nets,109,https://www.basketball-reference.com//boxscores/201701170BRK.html,,"12,874",Barclays Center,
2017-01-17,7:30p,Houston Rockets,103,Miami Heat,109,https://www.basketball-reference.com//boxscores/201701170MIA.html,,"19,600",AmericanAirlines Arena,
2017-01-17,8:00p,Dallas Mavericks,99,Chicago Bulls,98,https://www.basketball-reference.com//boxscores/201701170CHI.html,,"21,294",United Center,
2017-01-17,8:30p,Minnesota Timberwolves,114,San Antonio Spurs,122,https://www.basketball-reference.com//boxscores/201701170SAS.html,,"18,418",AT&T Center,
2017-01-17,10:30p,Denver Nuggets,127,Los Angeles Lakers,121,https://www.basketball-reference.com//boxscores/201701170LAL.html,,"18,412",STAPLES Center,
2017-01-18,7:00p,Portland Trail Blazers,85,Charlotte Hornets,107,https://www.basketball-reference.com//boxscores/201701180CHO.html,,"15,451",Spectrum Center,
2017-01-18,7:00p,Toronto Raptors,89,Philadelphia 76ers,94,https://www.basketball-reference.com//boxscores/201701180PHI.html,,"17,223",Wells Fargo Center,
2017-01-18,7:00p,Memphis Grizzlies,101,Washington Wizards,104,https://www.basketball-reference.com//boxscores/201701180WAS.html,,"15,079",Verizon Center,
2017-01-18,7:30p,New York Knicks,117,Boston Celtics,106,https://www.basketball-reference.com//boxscores/201701180BOS.html,,"18,624",TD Garden,
2017-01-18,8:00p,Atlanta Hawks,95,Detroit Pistons,118,https://www.basketball-reference.com//boxscores/201701180DET.html,,"15,159",The Palace of Auburn Hills,
2017-01-18,8:00p,Milwaukee Bucks,92,Houston Rockets,111,https://www.basketball-reference.com//boxscores/201701180HOU.html,,"15,782",Toyota Center,
2017-01-18,8:00p,Orlando Magic,98,New Orleans Pelicans,118,https://www.basketball-reference.com//boxscores/201701180NOP.html,,"15,818",Smoothie King Center,
2017-01-18,10:30p,Oklahoma City Thunder,100,Golden State Warriors,121,https://www.basketball-reference.com//boxscores/201701180GSW.html,,"19,596",Oracle Arena,
2017-01-18,10:30p,Indiana Pacers,106,Sacramento Kings,100,https://www.basketball-reference.com//boxscores/201701180SAC.html,,"17,608",Golden 1 Center,
2017-01-19,7:00p,Phoenix Suns,103,Cleveland Cavaliers,118,https://www.basketball-reference.com//boxscores/201701190CLE.html,,"20,562",Quicken Loans Arena,
2017-01-19,7:30p,Dallas Mavericks,95,Miami Heat,99,https://www.basketball-reference.com//boxscores/201701190MIA.html,,"19,600",AmericanAirlines Arena,
2017-01-19,8:00p,Washington Wizards,113,New York Knicks,110,https://www.basketball-reference.com//boxscores/201701190NYK.html,,"19,812",Madison Square Garden (IV),
2017-01-19,8:30p,Denver Nuggets,104,San Antonio Spurs,118,https://www.basketball-reference.com//boxscores/201701190SAS.html,,"18,418",AT&T Center,
2017-01-19,10:30p,Minnesota Timberwolves,104,Los Angeles Clippers,101,https://www.basketball-reference.com//boxscores/201701190LAC.html,,"19,060",STAPLES Center,
2017-01-20,7:00p,Toronto Raptors,78,Charlotte Hornets,113,https://www.basketball-reference.com//boxscores/201701200CHO.html,,"18,378",Spectrum Center,
2017-01-20,7:00p,Milwaukee Bucks,96,Orlando Magic,112,https://www.basketball-reference.com//boxscores/201701200ORL.html,,"19,307",Amway Center,
2017-01-20,7:00p,Portland Trail Blazers,92,Philadelphia 76ers,93,https://www.basketball-reference.com//boxscores/201701200PHI.html,,"19,476",Wells Fargo Center,
2017-01-20,8:00p,Chicago Bulls,93,Atlanta Hawks,102,https://www.basketball-reference.com//boxscores/201701200ATL.html,,"16,328",Philips Arena,
2017-01-20,8:00p,Golden State Warriors,125,Houston Rockets,108,https://www.basketball-reference.com//boxscores/201701200HOU.html,,"18,055",Toyota Center,
2017-01-20,8:00p,Sacramento Kings,91,Memphis Grizzlies,107,https://www.basketball-reference.com//boxscores/201701200MEM.html,,"16,991",FedEx Forum,
2017-01-20,8:00p,Brooklyn Nets,143,New Orleans Pelicans,114,https://www.basketball-reference.com//boxscores/201701200NOP.html,,"17,004",Smoothie King Center,
2017-01-20,8:30p,Utah Jazz,112,Dallas Mavericks,107,https://www.basketball-reference.com//boxscores/201701200DAL.html,OT,"19,421",American Airlines Center,
2017-01-20,10:30p,Indiana Pacers,95,Los Angeles Lakers,108,https://www.basketball-reference.com//boxscores/201701200LAL.html,,"18,997",STAPLES Center,
2017-01-21,5:00p,Portland Trail Blazers,127,Boston Celtics,123,https://www.basketball-reference.com//boxscores/201701210BOS.html,OT,"18,624",TD Garden,
2017-01-21,6:00p,Washington Wizards,112,Detroit Pistons,113,https://www.basketball-reference.com//boxscores/201701210DET.html,,"18,231",The Palace of Auburn Hills,
2017-01-21,7:00p,Philadelphia 76ers,93,Atlanta Hawks,110,https://www.basketball-reference.com//boxscores/201701210ATL.html,,"15,116",Philips Arena,
2017-01-21,7:00p,Brooklyn Nets,105,Charlotte Hornets,112,https://www.basketball-reference.com//boxscores/201701210CHO.html,,"18,583",Spectrum Center,
2017-01-21,7:30p,Milwaukee Bucks,97,Miami Heat,109,https://www.basketball-reference.com//boxscores/201701210MIA.html,,"19,600",AmericanAirlines Arena,
2017-01-21,7:30p,Phoenix Suns,107,New York Knicks,105,https://www.basketball-reference.com//boxscores/201701210NYK.html,,"19,812",Madison Square Garden (IV),
2017-01-21,8:00p,Houston Rockets,119,Memphis Grizzlies,95,https://www.basketball-reference.com//boxscores/201701210MEM.html,,"18,119",FedEx Forum,
2017-01-21,8:30p,San Antonio Spurs,118,Cleveland Cavaliers,115,https://www.basketball-reference.com//boxscores/201701210CLE.html,OT,"20,562",Quicken Loans Arena,
2017-01-21,9:00p,Sacramento Kings,99,Chicago Bulls,102,https://www.basketball-reference.com//boxscores/201701210CHI.html,,"21,606",United Center,
2017-01-21,9:00p,Los Angeles Clippers,98,Denver Nuggets,123,https://www.basketball-reference.com//boxscores/201701210DEN.html,,"16,056",Pepsi Center,
2017-01-21,9:00p,Indiana Pacers,100,Utah Jazz,109,https://www.basketball-reference.com//boxscores/201701210UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-22,12:00p,Golden State Warriors,118,Orlando Magic,98,https://www.basketball-reference.com//boxscores/201701220ORL.html,,"18,846",Amway Center,
2017-01-22,3:30p,Los Angeles Lakers,73,Dallas Mavericks,122,https://www.basketball-reference.com//boxscores/201701220DAL.html,,"19,484",American Airlines Center,
2017-01-22,6:00p,Phoenix Suns,115,Toronto Raptors,103,https://www.basketball-reference.com//boxscores/201701220TOR.html,,"19,800",Air Canada Centre,
2017-01-22,7:00p,Denver Nuggets,108,Minnesota Timberwolves,111,https://www.basketball-reference.com//boxscores/201701220MIN.html,,"12,788",Target Center,
2017-01-23,7:00p,Washington Wizards,109,Charlotte Hornets,99,https://www.basketball-reference.com//boxscores/201701230CHO.html,,"15,285",Spectrum Center,
2017-01-23,7:30p,Los Angeles Clippers,115,Atlanta Hawks,105,https://www.basketball-reference.com//boxscores/201701230ATL.html,,"12,853",Philips Arena,
2017-01-23,7:30p,San Antonio Spurs,112,Brooklyn Nets,86,https://www.basketball-reference.com//boxscores/201701230BRK.html,,"16,643",Barclays Center,
2017-01-23,7:30p,Sacramento Kings,109,Detroit Pistons,104,https://www.basketball-reference.com//boxscores/201701230DET.html,,"14,017",The Palace of Auburn Hills,
2017-01-23,7:30p,Golden State Warriors,102,Miami Heat,105,https://www.basketball-reference.com//boxscores/201701230MIA.html,,"19,600",AmericanAirlines Arena,
2017-01-23,8:00p,New York Knicks,109,Indiana Pacers,103,https://www.basketball-reference.com//boxscores/201701230IND.html,,"16,015",Bankers Life Fieldhouse,
2017-01-23,8:00p,Houston Rockets,114,Milwaukee Bucks,127,https://www.basketball-reference.com//boxscores/201701230MIL.html,,"14,016",BMO Harris Bradley Center,
2017-01-23,8:00p,Cleveland Cavaliers,122,New Orleans Pelicans,124,https://www.basketball-reference.com//boxscores/201701230NOP.html,,"17,758",Smoothie King Center,
2017-01-23,9:00p,Oklahoma City Thunder,97,Utah Jazz,95,https://www.basketball-reference.com//boxscores/201701230UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-24,7:00p,Chicago Bulls,100,Orlando Magic,92,https://www.basketball-reference.com//boxscores/201701240ORL.html,,"18,846",Amway Center,
2017-01-24,7:00p,Los Angeles Clippers,110,Philadelphia 76ers,121,https://www.basketball-reference.com//boxscores/201701240PHI.html,,"17,591",Wells Fargo Center,
2017-01-24,7:00p,San Antonio Spurs,108,Toronto Raptors,106,https://www.basketball-reference.com//boxscores/201701240TOR.html,,"19,800",Air Canada Centre,
2017-01-24,7:00p,Boston Celtics,108,Washington Wizards,123,https://www.basketball-reference.com//boxscores/201701240WAS.html,,"16,387",Verizon Center,
2017-01-24,9:00p,Utah Jazz,93,Denver Nuggets,103,https://www.basketball-reference.com//boxscores/201701240DEN.html,,"10,867",Pepsi Center,
2017-01-24,9:00p,Minnesota Timberwolves,112,Phoenix Suns,111,https://www.basketball-reference.com//boxscores/201701240PHO.html,,"17,241",Talking Stick Resort Arena,
2017-01-25,7:00p,Sacramento Kings,116,Cleveland Cavaliers,112,https://www.basketball-reference.com//boxscores/201701250CLE.html,OT,"20,562",Quicken Loans Arena,
2017-01-25,7:30p,Houston Rockets,109,Boston Celtics,120,https://www.basketball-reference.com//boxscores/201701250BOS.html,,"18,624",TD Garden,
2017-01-25,7:30p,Miami Heat,109,Brooklyn Nets,106,https://www.basketball-reference.com//boxscores/201701250BRK.html,,"14,929",Barclays Center,
2017-01-25,8:00p,Atlanta Hawks,119,Chicago Bulls,114,https://www.basketball-reference.com//boxscores/201701250CHI.html,,"21,445",United Center,
2017-01-25,8:00p,Golden State Warriors,113,Charlotte Hornets,103,https://www.basketball-reference.com//boxscores/201701250CHO.html,,"19,639",Spectrum Center,
2017-01-25,8:00p,Toronto Raptors,99,Memphis Grizzlies,101,https://www.basketball-reference.com//boxscores/201701250MEM.html,,"15,904",FedEx Forum,
2017-01-25,8:00p,Philadelphia 76ers,114,Milwaukee Bucks,109,https://www.basketball-reference.com//boxscores/201701250MIL.html,,"13,663",BMO Harris Bradley Center,
2017-01-25,8:00p,Oklahoma City Thunder,114,New Orleans Pelicans,105,https://www.basketball-reference.com//boxscores/201701250NOP.html,,"15,277",Smoothie King Center,
2017-01-25,8:30p,New York Knicks,95,Dallas Mavericks,103,https://www.basketball-reference.com//boxscores/201701250DAL.html,,"19,750",American Airlines Center,
2017-01-25,10:30p,Los Angeles Lakers,98,Portland Trail Blazers,105,https://www.basketball-reference.com//boxscores/201701250POR.html,,"19,393",Moda Center,
2017-01-26,8:00p,Indiana Pacers,109,Minnesota Timberwolves,103,https://www.basketball-reference.com//boxscores/201701260MIN.html,,"14,862",Target Center,
2017-01-26,8:00p,Dallas Mavericks,98,Oklahoma City Thunder,109,https://www.basketball-reference.com//boxscores/201701260OKC.html,,"18,203",Chesapeake Energy Arena,
2017-01-26,9:00p,Phoenix Suns,120,Denver Nuggets,127,https://www.basketball-reference.com//boxscores/201701260DEN.html,,"12,231",Pepsi Center,
2017-01-26,10:30p,Los Angeles Lakers,88,Utah Jazz,96,https://www.basketball-reference.com//boxscores/201701260UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-27,7:00p,Sacramento Kings,111,Indiana Pacers,115,https://www.basketball-reference.com//boxscores/201701270IND.html,OT,"17,522",Bankers Life Fieldhouse,
2017-01-27,7:30p,Orlando Magic,98,Boston Celtics,128,https://www.basketball-reference.com//boxscores/201701270BOS.html,,"18,624",TD Garden,
2017-01-27,7:30p,Brooklyn Nets,116,Cleveland Cavaliers,124,https://www.basketball-reference.com//boxscores/201701270CLE.html,,"20,562",Quicken Loans Arena,
2017-01-27,7:30p,Charlotte Hornets,107,New York Knicks,110,https://www.basketball-reference.com//boxscores/201701270NYK.html,,"19,812",Madison Square Garden (IV),
2017-01-27,7:30p,Milwaukee Bucks,86,Toronto Raptors,102,https://www.basketball-reference.com//boxscores/201701270TOR.html,,"19,800",Air Canada Centre,
2017-01-27,8:00p,Washington Wizards,112,Atlanta Hawks,86,https://www.basketball-reference.com//boxscores/201701270ATL.html,,"16,968",Philips Arena,
2017-01-27,8:00p,Miami Heat,100,Chicago Bulls,88,https://www.basketball-reference.com//boxscores/201701270CHI.html,,"22,082",United Center,
2017-01-27,8:00p,San Antonio Spurs,103,New Orleans Pelicans,119,https://www.basketball-reference.com//boxscores/201701270NOP.html,,"17,757",Smoothie King Center,
2017-01-27,8:00p,Houston Rockets,123,Philadelphia 76ers,118,https://www.basketball-reference.com//boxscores/201701270PHI.html,,"20,588",Wells Fargo Center,
2017-01-27,10:00p,Memphis Grizzlies,109,Portland Trail Blazers,112,https://www.basketball-reference.com//boxscores/201701270POR.html,,"19,558",Moda Center,
2017-01-28,7:00p,Sacramento Kings,109,Charlotte Hornets,106,https://www.basketball-reference.com//boxscores/201701280CHO.html,,"18,597",Spectrum Center,
2017-01-28,7:30p,Detroit Pistons,103,Miami Heat,116,https://www.basketball-reference.com//boxscores/201701280MIA.html,,"19,600",AmericanAirlines Arena,
2017-01-28,8:00p,Boston Celtics,112,Milwaukee Bucks,108,https://www.basketball-reference.com//boxscores/201701280MIL.html,OT,"18,717",BMO Harris Bradley Center,
2017-01-28,8:30p,Los Angeles Clippers,98,Golden State Warriors,144,https://www.basketball-reference.com//boxscores/201701280GSW.html,,"19,596",Oracle Arena,
2017-01-28,9:00p,Brooklyn Nets,109,Minnesota Timberwolves,129,https://www.basketball-reference.com//boxscores/201701280MIN.html,,"14,798",Target Center,
2017-01-28,9:00p,Denver Nuggets,123,Phoenix Suns,112,https://www.basketball-reference.com//boxscores/201701280PHO.html,,"18,055",Talking Stick Resort Arena,
2017-01-28,9:00p,Memphis Grizzlies,102,Utah Jazz,95,https://www.basketball-reference.com//boxscores/201701280UTA.html,,"19,911",Vivint Smart Home Arena,
2017-01-29,3:00p,New York Knicks,139,Atlanta Hawks,142,https://www.basketball-reference.com//boxscores/201701290ATL.html,4OT,"13,643",Philips Arena,
2017-01-29,3:30p,Oklahoma City Thunder,91,Cleveland Cavaliers,107,https://www.basketball-reference.com//boxscores/201701290CLE.html,,"20,562",Quicken Loans Arena,
2017-01-29,6:00p,Houston Rockets,101,Indiana Pacers,120,https://www.basketball-reference.com//boxscores/201701290IND.html,,"17,923",Bankers Life Fieldhouse,
2017-01-29,6:00p,Washington Wizards,107,New Orleans Pelicans,94,https://www.basketball-reference.com//boxscores/201701290NOP.html,,"16,779",Smoothie King Center,
2017-01-29,6:00p,Orlando Magic,114,Toronto Raptors,113,https://www.basketball-reference.com//boxscores/201701290TOR.html,,"19,800",Air Canada Centre,
2017-01-29,7:00p,Philadelphia 76ers,108,Chicago Bulls,121,https://www.basketball-reference.com//boxscores/201701290CHI.html,,"21,606",United Center,
2017-01-29,7:00p,Dallas Mavericks,105,San Antonio Spurs,101,https://www.basketball-reference.com//boxscores/201701290SAS.html,,"18,418",AT&T Center,
2017-01-29,9:00p,Golden State Warriors,113,Portland Trail Blazers,111,https://www.basketball-reference.com//boxscores/201701290POR.html,,"19,393",Moda Center,
2017-01-30,6:00p,Sacramento Kings,119,Philadelphia 76ers,122,https://www.basketball-reference.com//boxscores/201701300PHI.html,,"15,840",Wells Fargo Center,
2017-01-30,7:30p,Brooklyn Nets,96,Miami Heat,104,https://www.basketball-reference.com//boxscores/201701300MIA.html,,"19,600",AmericanAirlines Arena,
2017-01-30,8:00p,Detroit Pistons,109,Boston Celtics,113,https://www.basketball-reference.com//boxscores/201701300BOS.html,,"18,188",TD Garden,
2017-01-30,8:00p,Orlando Magic,105,Minnesota Timberwolves,111,https://www.basketball-reference.com//boxscores/201701300MIN.html,OT,"11,124",Target Center,
2017-01-30,8:30p,Cleveland Cavaliers,97,Dallas Mavericks,104,https://www.basketball-reference.com//boxscores/201701300DAL.html,,"20,202",American Airlines Center,
2017-01-30,10:30p,Memphis Grizzlies,115,Phoenix Suns,96,https://www.basketball-reference.com//boxscores/201701300PHO.html,,"16,332",Talking Stick Resort Arena,
2017-01-31,7:00p,New Orleans Pelicans,106,Toronto Raptors,108,https://www.basketball-reference.com//boxscores/201701310TOR.html,OT,"19,800",Air Canada Centre,
2017-01-31,7:00p,New York Knicks,101,Washington Wizards,117,https://www.basketball-reference.com//boxscores/201701310WAS.html,,"16,683",Verizon Center,
2017-01-31,8:00p,Sacramento Kings,83,Houston Rockets,105,https://www.basketball-reference.com//boxscores/201701310HOU.html,,"15,187",Toyota Center,
2017-01-31,8:30p,Oklahoma City Thunder,94,San Antonio Spurs,108,https://www.basketball-reference.com//boxscores/201701310SAS.html,,"18,418",AT&T Center,
2017-01-31,10:00p,Charlotte Hornets,98,Portland Trail Blazers,115,https://www.basketball-reference.com//boxscores/201701310POR.html,,"19,393",Moda Center,
2017-01-31,10:30p,Denver Nuggets,116,Los Angeles Lakers,120,https://www.basketball-reference.com//boxscores/201701310LAL.html,,"18,997",STAPLES Center,
2017-02-01,7:00p,Minnesota Timberwolves,97,Cleveland Cavaliers,125,https://www.basketball-reference.com//boxscores/201702010CLE.html,,"20,562",Quicken Loans Arena,
2017-02-01,7:00p,Indiana Pacers,98,Orlando Magic,88,https://www.basketball-reference.com//boxscores/201702010ORL.html,,"16,662",Amway Center,
2017-02-01,7:30p,Toronto Raptors,104,Boston Celtics,109,https://www.basketball-reference.com//boxscores/201702010BOS.html,,"18,624",TD Garden,
2017-02-01,7:30p,New York Knicks,95,Brooklyn Nets,90,https://www.basketball-reference.com//boxscores/201702010BRK.html,,"17,732",Barclays Center,
2017-02-01,7:30p,New Orleans Pelicans,98,Detroit Pistons,118,https://www.basketball-reference.com//boxscores/201702010DET.html,,"14,262",The Palace of Auburn Hills,
2017-02-01,7:30p,Atlanta Hawks,93,Miami Heat,116,https://www.basketball-reference.com//boxscores/201702010MIA.html,,"19,600",AmericanAirlines Arena,
2017-02-01,8:30p,Philadelphia 76ers,95,Dallas Mavericks,113,https://www.basketball-reference.com//boxscores/201702010DAL.html,,"19,263",American Airlines Center,
2017-02-01,9:00p,Memphis Grizzlies,119,Denver Nuggets,99,https://www.basketball-reference.com//boxscores/201702010DEN.html,,"12,020",Pepsi Center,
